tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.298544;3.37713;0;0.38;1;35.9773;2.7;2.7189;0
0.188883;2.48963;0;0.38;1;35.9936;2.7;2.8147;0
0.277312;2.11381;0;0.38;311;18.8414;2.7;2.8147;0
0.196599;3.04493;0;0.38;1;29.7506;2.7;3.4504;0
0.168694;1.83806;0;0.38;1;29.6831;2.7;3.4475;0
0.283773;3.36047;0;0.38;463;24.5857;2.7;3.4475;0
0.215501;2.88925;0;0.38;1;34.8434;2.7;2.9631;0
0.220865;1.67272;0;0.38;1;34.8087;2.7;3.181;0
0.287313;1.92851;0;0.38;352;19.4337;2.7;3.181;0
0.183508;3.17433;0;0.38;1;30.0911;2.7;2.8364;0
0.293298;1.8319;0;0.38;1;29.911;2.7;2.9875;0
0.122071;2.526;0;0.38;441;25.1374;2.7;2.9875;0
0.21977;2.70884;0;0.38;1;37.8475;2.7;2.7151;0
0.104092;2.48781;0;0.38;473;24.05;2.7;2.7151;0
0.167779;2.01421;0;0.38;1;38.9252;2.7;2.9851;0
0.163727;1.81481;0;0.38;1;38.9363;2.7;3.0163;0
0.233288;3.21254;0;0.38;445;23.2377;2.7;3.0163;0
0.19136;1.77052;0;0.38;1;35.4417;2.7;2.7454;0
0.112505;2.56805;0;0.38;1;35.3681;2.7;2.9757;0
0.146516;3.00415;0;0.38;395;22.3482;2.7;2.9757;0
0.25865;2.09841;0;0.38;1;35.3196;2.7;2.7884;0
0.119281;2.89221;0;0.38;1;34.1523;2.7;3.5952;0
0.208707;3.3099;0;0.38;497;26.1955;2.7;3.5952;0
0.217075;2.86352;0;0.38;1;36.2732;2.7;3.5298;0
0.253928;2.67876;0;0.38;1;36.1847;2.7;3.5632;0
0.17678;2.06654;0;0.38;392;22.7356;2.7;3.5632;0
0.215618;1.6731;0;0.38;1;34.687;2.7;4.2311;0
0.114609;2.23904;0;0.38;1;34.5681;2.7;4.518;0
0.25148;1.65686;0;0.38;309;20.1541;2.7;4.518;0
0.125442;2.92642;0;0.38;1;31.2356;2.7;3.4257;0
0.254438;3.28483;0;0.38;1;31.2336;2.7;3.3345;0
0.259744;2.92708;0;0.38;414;23.0345;2.7;3.3345;0
0.281527;2.82906;0;0.38;1;35.5523;2.7;2.7159;0
0.248516;1.71422;0;0.38;1;35.4828;2.7;2.786;0
0.173733;3.1938;0;0.38;444;24.6399;2.7;2.786;0
0.283255;1.61956;0;0.38;1;36.2267;2.7;3.496;0
0.170985;2.1451;0;0.38;1;36.1953;2.7;3.4759;0
0.212682;3.11002;0;0.38;480;24.6422;2.7;3.4759;0
0.282315;3.08692;0;0.38;1;37.1166;2.7;5.0578;0
0.215888;3.17172;0;0.38;1;37.1166;2.7;5.0578;0
0.174913;2.08293;0;0.38;510;25.5318;2.7;5.0578;0
0.273224;1.75712;0;0.38;1;38.1454;2.7;2.7639;0
0.24643;2.23114;0;0.38;1;38.0544;2.7;2.8609;0
0.216598;2.49169;0;0.38;339;21.5044;2.7;2.8609;0
0.26217;2.02651;0;0.38;1;31.5058;2.7;2.7386;0
0.211447;2.98042;0;0.38;1;31.4306;2.7;2.9077;0
0.193819;3.32864;0;0.38;376;21.7255;2.7;2.9077;0
0.240024;1.62513;0;0.38;1;35.512;2.7;2.82;0
0.128319;3.00054;0;0.38;1;35.4624;2.7;3.3045;0
0.245733;1.70155;0;0.38;218;15.8578;2.7;3.3045;0
0.227931;3.56646;0;0.38;1;30.7146;2.7;4.1005;0
0.144767;2.09474;0;0.38;1;30.4685;2.7;4.2365;0
0.248628;2.29471;0;0.38;230;18.6612;2.7;4.2365;0
0.260939;3.03196;0;0.38;1;30.0574;2.7;2.7284;0
0.149268;1.81797;0;0.38;1;30.0574;2.7;2.7284;0
0.109199;1.90816;0;0.38;529;26.7256;2.7;2.7284;0
0.254677;3.01666;0;0.38;1;39.8405;2.7;3.9999;0
0.270364;2.35258;0;0.38;1;39.8422;2.7;3.9724;0
0.275466;1.79767;0;0.38;301;17.6476;2.7;3.9724;0
0.255012;1.90595;0;0.38;1;30.8109;2.7;3.3886;0
0.24981;1.94483;0;0.38;1;30.7762;2.7;3.4132;0
0.21497;2.34763;0;0.38;345;21.0717;2.7;3.4132;0
0.296511;2.26396;0;0.38;1;34.6322;2.7;2.8059;0
0.115445;2.81236;0;0.38;1;34.5658;2.7;2.9256;0
0.262566;1.6202;0;0.38;237;18.4898;2.7;2.9256;0
0.164122;2.76392;0;0.38;1;30.8161;2.7;2.7152;0
0.157205;3.4668;0;0.38;1;30.8268;2.7;2.7966;0
0.163078;2.09095;0;0.38;438;23.9296;2.7;2.7966;0
0.197643;3.39064;0;0.38;1;37.4201;2.7;2.9095;0
0.299759;1.91713;0;0.38;1;37.2119;2.7;3.1229;0
0.209946;1.94334;0;0.38;301;19.5692;2.7;3.1229;0
0.251564;3.32537;0;0.38;1;31.9611;2.7;3.6346;0
0.259309;3.07779;0;0.38;1;31.8256;2.7;3.7065;0
0.278014;1.7813;0;0.38;244;16.4421;2.7;3.7065;0
0.290518;2.0876;0;0.38;1;29.1901;2.7;2.8209;0
0.253143;1.99971;0;0.38;1;29.2869;2.7;3.005;0
0.131906;3.20694;0;0.38;478;25.6547;2.7;3.005;0
0.197443;2.40294;0;0.38;1;38.8456;2.7;3.002;0
0.297012;2.01963;0;0.38;285;18.0778;2.7;3.1524;0
0.229363;1.82292;0;0.38;314;19.3365;2.7;2.7012;0
0.168992;2.40276;0;0.38;1;32.0686;2.7;3.3814;0
0.136445;2.60608;0;0.38;1;32.0597;2.7;3.3761;0
0.225876;3.02048;0;0.38;329;20.5799;2.7;3.3761;0
0.225781;1.62805;0;0.38;1;33.9903;2.7;3.8045;0
0.288892;1.90081;0;0.38;1;33.6959;2.7;3.9015;0
0.207364;2.38671;0;0.38;444;24.9276;2.7;3.9015;0
0.118339;2.29999;0;0.38;1;36.8423;2.7;3.4192;0
0.104852;1.67703;0;0.38;1;36.7861;2.7;3.3811;0
0.284479;3.37359;0;0.38;388;23.0771;2.7;3.3811;0
0.286232;3.10725;0;0.38;1;34.3809;2.7;3.0475;0
0.186208;3.38051;0;0.38;1;34.336;2.7;3.1055;0
0.153363;3.14311;0;0.38;364;21.7662;2.7;3.1055;0
0.167948;1.69382;0;0.38;1;34.4979;2.7;3.7649;0
0.233257;2.04988;0;0.38;1;34.211;2.7;3.8156;0
0.120155;1.6498;0;0.38;566;28.3746;2.7;3.8156;0
0.208987;2.72324;0;0.38;1;40.3567;2.7;3.5957;0
0.228876;3.23252;0;0.38;1;40.3043;2.7;3.7095;0
0.11412;2.93864;0;0.38;403;23.8196;2.7;3.7095;0
0.136669;1.85699;0;0.38;1;37.008;2.7;2.9953;0
0.117427;3.36336;0;0.38;1340;33.6309;2.7;2.6627;0
0.180023;3.06716;0;0.38;1255;32.974;2.7;2.763;0
0.262334;2.60357;0;0.38;1;39.0094;2.7;2.7885;0
0.293743;2.43224;0;0.38;1;39.0094;2.7;2.7885;0
0.292728;3.29611;0;0.38;2047;33.6981;2.7;2.7885;0
0.18335;2.60993;0;0.38;1;38.9399;2.7;3.0307;0
0.209276;1.7674;0;0.38;1;38.8378;2.7;3.176;0
0.269406;3.12583;0;0.38;6001;37.9883;2.7;3.176;1
0.269406;3.12583;0;0.38;6001;37.9883;2.7;3.176;1
0.256494;1.94283;0;0.38;2458;32.6709;2.7;2.6813;0
0.163247;2.40411;0;0.38;1;35.6833;2.7;2.7414;0
0.133205;2.24984;0;0.38;1;35.6245;2.7;2.954;0
0.135326;1.65474;0;0.38;2274;31.9359;2.7;2.954;0
0.235244;1.71355;0;0.38;1;42.0941;2.7;2.714;0
0.133501;3.56175;0;0.38;1;42.0879;2.7;2.7362;0
0.234952;2.75555;0;0.38;6001;37.6908;2.7;2.7362;1
0.234952;2.75555;0;0.38;6001;37.6908;2.7;2.7362;1
0.21903;2.12358;0;0.38;2710;34.7298;2.7;2.5614;0
0.119607;2.84525;0;0.38;1;41.4078;2.7;2.7039;0
0.290193;1.66535;0;0.38;1;41.3158;2.7;2.8382;0
0.19352;2.02522;0;0.38;3645;37.3018;2.7;2.8382;0
0.221335;2.97614;0;0.38;1;40.7794;2.7;2.7274;0
0.135151;3.08313;0;0.38;1;40.7465;2.7;2.7601;0
0.25104;2.21824;0;0.38;1797;30.6403;2.7;2.7601;0
0.129932;3.1654;0;0.38;1;39.2379;2.7;2.8262;0
0.259297;1.59896;0;0.38;1;39.1742;2.7;2.8612;0
0.15954;2.69998;0;0.38;4658;37.9445;2.7;2.8612;0
0.162424;3.5453;0;0.38;1;39.0985;2.7;2.7956;0
0.190134;2.18717;0;0.38;1;38.848;2.7;3.2065;0
0.260805;3.54777;0;0.38;479;19.8381;2.7;3.2065;0
