tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.148296;2.32508;0;0.41;434;26.7263;2.7;3.6709;0
0.263375;3.84749;0;0.41;1;39.5951;2.7;3.5495;0
0.195103;3.37627;0;0.41;1;39.4928;2.7;3.5849;0
0.200467;2.15974;0;0.41;338;23.1608;2.7;3.5849;0
0.266915;2.41553;0;0.41;1;37.8691;2.7;3.4042;0
0.16311;3.66135;0;0.41;1;37.8766;2.7;3.5089;0
0.2729;2.31892;0;0.41;298;21.0958;2.7;3.5089;0
0.101673;3.01302;0;0.41;1;33.1633;2.7;2.9024;0
0.199372;3.19586;0;0.41;1;33.136;2.7;3.1763;0
0.0836941;2.97483;0;0.41;729;34.384;2.7;3.1763;0
0.147381;2.50123;0;0.41;1;44.3717;2.7;4.0728;0
0.143329;2.30183;0;0.41;1;44.2923;2.7;4.457;0
0.21289;3.69956;0;0.41;342;23.9411;2.7;4.457;0
0.170962;2.25754;0;0.41;1;38.6211;2.7;2.7885;0
0.0921071;3.05507;0;0.41;1;38.4322;2.7;2.9337;0
0.126118;3.49117;0;0.41;469;27.4193;2.7;2.9337;0
0.238252;2.58543;0;0.41;1;39.6339;2.7;2.8916;0
0.0988833;3.37923;0;0.41;1;39.6339;2.7;2.8916;0
0.188309;3.79692;0;0.41;408;26.7104;2.7;2.8916;0
0.196677;3.35054;0;0.41;1;40.3025;2.7;3.7025;0
0.23353;3.16578;0;0.41;1;40.3025;2.7;3.7025;0
0.156382;2.55356;0;0.41;390;25.3243;2.7;3.7025;0
0.19522;2.16012;0;0.41;1;39.49;2.7;6.4772;0
0.0942112;2.72606;0;0.41;1;39.4033;2.7;6.6477;0
0.231082;2.14388;0;0.41;255;21.9651;2.7;6.6477;0
0.105044;3.41344;0;0.41;1;33.9171;2.7;2.7928;0
0.23404;3.77185;0;0.41;1;32.567;2.7;3.9248;0
0.239346;3.4141;0;0.41;339;23.0476;2.7;3.9248;0
0.261129;3.31608;0;0.41;1;36.9134;2.7;4.22;0
0.228118;2.20124;0;0.41;1;36.8546;2.7;4.4408;0
0.153335;3.68082;0;0.41;448;27.1831;2.7;4.4408;0
0.262857;2.10658;0;0.41;1;37.7752;2.7;5.0068;0
0.150587;2.63212;0;0.41;533;30.1969;2.7;5.1234;0
0.192284;3.59704;0;0.41;1;41.2818;2.7;2.9604;0
0.261917;3.57394;0;0.41;293;22.8817;2.7;2.9604;0
0.19549;3.65874;0;0.41;1;34.5061;2.7;2.8899;0
0.154515;2.56995;0;0.41;1;34.5468;2.7;3.1644;0
0.252826;2.24414;0;0.41;286;23.2718;2.7;3.1644;0
0.226032;2.71816;0;0.41;1;33.8208;2.7;7.3583;0
0.1962;2.97871;0;0.41;1;33.7187;2.7;7.585;0
0.241772;2.51353;0;0.41;252;20.1919;2.7;7.585;0
0.191049;3.46744;0;0.41;1;33.4717;2.7;2.7302;0
0.173421;3.81566;0;0.41;1;33.5079;2.7;3.1366;0
0.219626;2.11215;0;0.41;323;23.7795;2.7;3.1366;0
0.107921;3.48756;0;0.41;1;37.3611;2.7;2.7292;0
0.225335;2.18857;0;0.41;1;37.2731;2.7;2.8236;0
0.207533;4.05348;0;0.41;395;26.505;2.7;2.8236;0
0.124369;2.58176;0;0.41;1;38.5704;2.7;2.8104;0
0.22823;2.78173;0;0.41;1;38.511;2.7;2.7896;0
0.240541;3.51898;0;0.41;289;21.8905;2.7;2.7896;0
0.12887;2.30499;0;0.41;1;32.1039;2.7;3.7876;0
0.0888006;2.39518;0;0.41;1;32.0544;2.7;3.8027;0
0.234279;3.50368;0;0.41;308;22.5477;2.7;3.8027;0
0.249966;2.8396;0;0.41;1;36.6658;2.7;2.8618;0
0.255068;2.28469;0;0.41;1;36.6658;2.7;2.8618;0
0.234614;2.39297;0;0.41;342;24.2801;2.7;2.8618;0
0.229412;2.43185;0;0.41;1;35.5665;2.7;4.8706;0
0.194572;2.83465;0;0.41;1;35.1126;2.7;5.4244;0
0.276113;2.75098;0;0.41;290;21.7364;2.7;5.4244;0
0.095047;3.29938;0;0.41;1;34.8911;2.7;4.4298;0
0.242168;2.10722;0;0.41;1;34.8701;2.7;4.6345;0
0.143724;3.25094;0;0.41;339;23.6933;2.7;4.6345;0
0.136807;3.95382;0;0.41;1;38.9618;2.7;3.9316;0
0.14268;2.57797;0;0.41;1;38.9316;2.7;4.6478;0
0.177245;3.87766;0;0.41;403;26.1114;2.7;4.6478;0
0.279361;2.40415;0;0.41;295;18.714;2.7;2.7335;0
0.189548;2.43036;0;0.41;1;31.4375;2.7;2.9262;0
0.231166;3.81239;0;0.41;1;31.4011;2.7;2.9847;0
0.238911;3.56481;0;0.41;233;16.926;2.7;2.9847;0
0.257616;2.26832;0;0.41;1;30.7369;2.7;7.1968;0
0.27012;2.57462;0;0.41;1;30.525;2.7;7.4273;0
0.232745;2.48673;0;0.41;316;22.0046;2.7;7.4273;0
0.111508;3.69396;0;0.41;1;33.4102;2.7;2.734;0
0.177045;2.88996;0;0.41;1;33.3392;2.7;2.8347;0
0.276614;2.50665;0;0.41;124;16.7485;2.7;2.8347;0
0.208965;2.30994;0;0.41;1;29.0023;2.7;3.9631;0
0.148594;2.88978;0;0.41;1;29.0023;2.7;3.9631;0
0.116047;3.0931;0;0.41;241;16.0865;2.7;3.9631;0
0.205478;3.5075;0;0.41;1;32.0618;2.7;3.8448;0
0.205383;2.11507;0;0.41;1;32.0618;2.7;3.8448;0
0.268494;2.38783;0;0.41;214;19.1439;2.7;3.8448;0
0.186966;2.87373;0;0.41;1;30.621;2.7;3.3605;0
0.0979409;2.78701;0;0.41;1;30.584;2.7;3.4017;0
0.0844545;2.16405;0;0.41;442;26.9499;2.7;3.4017;0
0.264081;3.86061;0;0.41;1;39.5529;2.7;2.712;0
0.265834;3.59427;0;0.41;1;39.5734;2.7;2.719;0
