tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.192339;1.87904;0;0.28;677;21.767;2.7;3.9471;0
0.221452;1.97269;0;0.28;1;29.2182;2.7;3.9638;0
0.287067;2.68216;0;0.28;1;28.9779;2.7;4.0075;0
0.232237;2.06091;0;0.28;495;18.6886;2.7;4.0075;0
0.276452;1.79784;0;0.28;1;27.641;2.7;2.8008;0
0.236095;2.44962;0;0.28;1;27.6822;2.7;2.9124;0
0.222142;1.60481;0;0.28;584;20.4399;2.7;2.9124;0
0.279682;2.6705;0;0.28;429;17.0839;2.7;2.7072;0
0.245546;2.34065;0;0.28;1;25.7976;2.7;2.7505;0
0.248228;1.48908;0;0.28;1;25.6972;2.7;2.8521;0
0.281452;1.66813;0;0.28;357;15.7082;2.7;2.8521;0
0.22955;2.5402;0;0.28;1;24.3961;2.7;3.4594;0
0.284444;1.6005;0;0.28;1;24.5852;2.7;3.5171;0
0.198831;2.08637;0;0.28;636;21.259;2.7;3.5171;0
0.24768;2.21436;0;0.28;1;29.1411;2.7;2.7498;0
0.189842;2.05964;0;0.28;1;29.1411;2.7;2.7498;0
0.221685;1.72812;0;0.28;444;17.8788;2.7;2.7498;0
0.219659;1.58854;0;0.28;1;27.0832;2.7;3.2534;0
0.25444;2.56695;0;0.28;1;27.0761;2.7;3.301;0
0.233475;1.55754;0;0.28;584;20.0883;2.7;3.301;0
0.194048;2.11581;0;0.28;1;28.4054;2.7;3.7358;0
0.211053;2.42107;0;0.28;1;28.1158;2.7;3.9545;0
0.26712;1.78706;0;0.28;355;15.557;2.7;3.9545;0
0.197436;2.34272;0;0.28;1;24.4572;2.7;3.224;0
0.242149;2.6351;0;0.28;1;24.4377;2.7;3.2895;0
0.246333;2.32263;0;0.28;531;19.9542;2.7;3.2895;0
0.264759;2.1933;0;0.28;1;26.9109;2.7;3.3929;0
0.226186;1.76475;0;0.28;1;26.9109;2.7;3.3929;0
0.245605;1.48934;0;0.28;371;15.6939;2.7;3.3929;0
0.1951;1.8855;0;0.28;1;24.5847;2.7;2.9664;0
0.263536;1.47797;0;0.28;1;24.607;2.7;3.0412;0
0.200517;2.36666;0;0.28;663;21.8321;2.7;3.0412;0
0.265015;2.61755;0;0.28;1;27.7358;2.7;3.6431;0
0.267667;2.36713;0;0.28;1;27.9067;2.7;3.6809;0
0.278559;2.29851;0;0.28;458;18.3585;2.7;3.6809;0
0.262054;1.51813;0;0.28;1;25.9986;2.7;3.4585;0
0.224662;2.55383;0;0.28;1;25.9986;2.7;3.4585;0
0.279423;1.45186;0;0.28;359;15.3574;2.7;3.4585;0
0.223288;1.81974;0;0.28;1;25.3226;2.7;2.7106;0
0.244137;2.49518;0;0.28;1;25.4381;2.7;2.8639;0
0.278953;2.47901;0;0.28;397;16.5425;2.7;2.8639;0
0.245739;2.53837;0;0.28;1;25.416;2.7;2.8254;0
0.225252;1.77622;0;0.28;1;25.416;2.7;2.8254;0
0.274408;1.54816;0;0.28;388;19.2249;2.7;2.8254;0
0.26101;1.87997;0;0.28;1;27.0505;2.7;4.7082;0
0.246095;2.06236;0;0.28;1;27.1086;2.7;5.2914;0
0.26888;1.73673;0;0.28;322;16.2721;2.7;5.2914;0
0.243519;2.40446;0;0.28;1;24.6089;2.7;2.927;0
0.234705;2.64822;0;0.28;1;24.6557;2.7;2.9734;0
0.257807;1.45576;0;0.28;272;15.793;2.7;2.9734;0
0.201955;2.41855;0;0.28;1;24.9426;2.7;2.7256;0
0.260662;1.50926;0;0.28;1;24.9183;2.7;2.7501;0
0.251761;2.8147;0;0.28;382;19.8435;2.7;2.7501;0
0.210179;1.78449;0;0.28;1;27.3958;2.7;2.9073;0
0.26211;1.92447;0;0.28;1;27.3958;2.7;2.9073;0
0.268265;2.44054;0;0.28;252;12.7619;2.7;2.9073;0
0.212429;1.59075;0;0.28;1;23.2729;2.7;2.9578;0
0.192395;1.65388;0;0.28;1;23.2285;2.7;2.7978;0
0.265134;2.42983;0;0.28;389;18.2222;2.7;2.7978;0
0.272978;1.96498;0;0.28;1;25.4206;2.7;3.828;0
0.275528;1.57654;0;0.28;1;25.5288;2.7;3.9335;0
0.265302;1.65233;0;0.28;187;10.2112;2.7;3.9335;0
0.262701;1.67955;0;0.28;1;23.0411;2.7;3.2049;0
0.245281;1.96151;0;0.28;1;22.924;2.7;3.2589;0
0.286051;1.90294;0;0.28;48;8.47273;2.7;3.2589;0
0.195518;2.28682;0;0.28;1;18.9687;2.7;4.2404;0
0.269079;1.45231;0;0.28;1;18.9829;2.7;4.6708;0
0.219857;2.25291;0;0.28;109;11.7522;2.7;4.6708;0
0.216398;2.74493;0;0.28;1;22.461;2.7;2.7723;0
0.219335;1.78184;0;0.28;1;22.211;2.7;2.8515;0
0.236617;2.69162;0;0.28;136;15.1097;2.7;2.8515;0
0.287675;1.66016;0;0.28;1;26.1282;2.7;2.969;0
0.242769;1.67851;0;0.28;48;5.24699;2.7;2.9888;0
0.263578;2.64593;0;0.28;1;16.7437;2.7;2.9762;0
0.26745;2.47263;0;0.28;1;16.5136;2.7;3.0755;0
0.276802;1.56508;0;0.28;42;5.68206;2.7;3.0755;0
0.283055;1.77949;0;0.28;1;13.8238;2.7;6.2942;0
0.264367;1.71797;0;0.28;1;13.8779;2.7;6.3779;0
0.203749;2.56303;0;0.28;494;20.6679;2.7;6.3779;0
0.236517;2.00023;0;0.28;1;27.2714;2.7;12.1566;0
0.286302;1.73192;0;0.28;1;27.3783;2.7;12.3191;0
0.252477;1.59422;0;0.28;87;13.1015;2.7;12.3191;0
0.222291;2.0001;0;0.28;1;21.6862;2.7;2.8928;0
0.206018;2.14243;0;0.28;1;21.9026;2.7;2.9187;0
0.250734;2.43251;0;0.28;206;17.6574;2.7;2.9187;0
0.250686;1.45781;0;0.28;1;25.4587;2.7;2.7734;0
0.282241;1.64874;0;0.28;1;25.5677;2.7;2.8936;0
0.241478;1.98887;0;0.28;393;17.6438;2.7;2.8936;0
0.196965;1.92817;0;0.28;1;26.5006;2.7;2.929;0
0.190222;1.49209;0;0.28;1;26.4997;2.7;2.9509;0
0.280035;2.67969;0;0.28;336;16.2133;2.7;2.9509;0
0.280911;2.49325;0;0.28;1;24.9444;2.7;2.7647;0
0.2309;2.68453;0;0.28;1;24.9444;2.7;2.7647;0
0.214477;2.51835;0;0.28;549;20.8199;2.7;2.7647;0
0.22177;1.50384;0;0.28;1;28.5961;2.7;2.7459;0
0.254424;1.75309;0;0.28;1;28.6751;2.7;3.184;0
0.197873;1.47303;0;0.28;433;18.215;2.7;3.184;0
0.242289;2.22444;0;0.28;1;28.3768;2.7;3.5419;0
0.252233;2.58093;0;0.28;1;28.5235;2.7;3.6804;0
0.194856;2.37522;0;0.28;300;20.6523;2.7;3.6804;0
0.20613;1.61806;0;0.28;1;27.5018;2.7;2.9501;0
0.271387;2.52262;0;0.28;1;27.5007;2.7;2.9668;0
0.246753;2.30386;0;0.28;339;16.0378;2.7;2.9668;0
0.287777;1.93253;0;0.28;1;25.2906;2.7;3.6409;0
0.201456;1.63009;0;0.28;339;15.9695;2.7;3.6409;0
0.193044;1.47118;0;0.28;1;26.7225;2.7;2.7357;0
0.2393;2.36581;0;0.28;1;26.5998;2.7;2.7945;0
0.284899;1.46182;0;0.28;94;10.5617;2.7;2.7945;0
0.258404;2.67385;0;0.28;1;20.5063;2.7;2.7717;0
0.20601;1.64174;0;0.28;1;20.4777;2.7;2.887;0
0.190935;1.7579;0;0.28;143;12.0333;2.7;2.887;0
0.286408;2.10485;0;0.28;1;22.0098;2.7;7.5231;0
0.285608;2.57442;0;0.28;1;22.0727;2.7;7.7167;0
0.197331;2.34187;0;0.28;98;9.46513;2.7;7.7167;0
0.245742;2.66571;0;0.28;1;19.9915;2.7;7.5294;0
0.286428;2.17409;0;0.28;1;19.5993;2.7;7.6236;0
0.266275;2.64807;0;0.28;195;15.7821;2.7;7.6236;0
0.203569;2.63124;0;0.28;1;22.7794;2.7;2.9693;0
0.260655;1.68342;0;0.28;1;22.9505;2.7;3.0682;0
0.259116;2.54361;0;0.28;342;16.9498;2.7;3.0682;0
0.283897;2.23027;0;0.28;1;26.1497;2.7;2.7137;0
0.271125;2.62101;0;0.28;1;25.8626;2.7;2.8461;0
0.188542;1.66177;0;0.28;435;19.5654;2.7;2.8461;0
0.220517;1.89639;0;0.28;1;28.2102;2.7;4.8802;0
0.249394;2.28785;0;0.28;1;28.3372;2.7;4.8875;0
0.287205;2.35572;0;0.28;303;18.5247;2.7;4.8875;0
0.226739;1.61435;0;0.28;1;26.1383;2.7;2.7566;0
0.192192;2.21855;0;0.28;1;26.1431;2.7;2.8338;0
0.19043;2.49989;0;0.28;543;21.1567;2.7;2.8338;0
0.220128;2.02213;0;0.28;1;28.982;2.7;2.7098;0
0.215652;1.92223;0;0.28;1;28.9192;2.7;2.757;0
0.251633;2.39549;0;0.28;288;15.0396;2.7;2.757;0
0.218409;2.22389;0;0.28;1;24.733;2.7;2.7639;0
0.271253;1.68185;0;0.28;1;24.5384;2.7;2.8305;0
0.28067;2.48152;0;0.28;390;17.7066;2.7;2.8305;0
0.267443;1.76368;0;0.28;1;26.474;2.7;2.9405;0
0.256849;1.6987;0;0.28;1;26.474;2.7;2.9405;0
0.25529;1.69897;0;0.28;349;16.9507;2.7;2.9405;0
0.232798;2.5266;0;0.28;1;25.4134;2.7;3.5193;0
0.269484;2.18142;0;0.28;1;25.4516;2.7;3.6029;0
0.270353;2.05904;0;0.28;335;16.4975;2.7;3.6029;0
0.262312;2.8126;0;0.28;346;16.641;2.7;2.7486;0
0.242781;1.58638;0;0.28;1;25.8816;2.7;3.3375;0
0.20429;2.06134;0;0.28;1;25.9604;2.7;3.2337;0
0.283395;2.07962;0;0.28;286;14.7602;2.7;3.2337;0
0.28268;2.52838;0;0.28;1;24.7666;2.7;3.4934;0
0.2588;2.72021;0;0.28;1;24.7623;2.7;3.7725;0
0.266357;2.62026;0;0.28;395;18.2057;2.7;3.7725;0
0.268084;2.29785;0;0.28;1;27.824;2.7;2.8099;0
0.205996;2.08407;0;0.28;1;27.8322;2.7;2.8492;0
0.285184;1.93546;0;0.28;302;15.0651;2.7;2.8492;0
0.243167;2.39556;0;0.28;1;22.7381;2.7;4.5847;0
0.283676;2.27577;0;0.28;1;22.7223;2.7;4.6765;0
0.259359;2.73626;0;0.28;513;20.699;2.7;4.6765;0
0.263845;1.84319;0;0.28;1;27.4762;2.7;2.7259;0
0.258652;2.75423;0;0.28;406;18.5869;2.7;2.7259;0
0.268296;2.10739;0;0.28;1;27.674;2.7;3.7093;0
0.224503;2.67798;0;0.28;1;27.4227;2.7;3.7436;0
0.209011;2.21167;0;0.28;345;17.3104;2.7;3.7436;0
0.279962;2.26777;0;0.28;1;26.5318;2.7;5.3845;0
0.191143;1.50843;0;0.28;1;25.9758;2.7;5.7243;0
0.26464;2.68;0;0.28;192;14.7567;2.7;5.7243;0
0.282687;2.807;0;0.28;1;24.5989;2.7;2.9659;0
0.188573;2.04819;0;0.28;1;24.5914;2.7;3.0789;0
0.267667;1.94003;0;0.28;296;15.1622;2.7;3.0789;0
0.200068;2.18224;0;0.28;1;23.1842;2.7;3.808;0
0.231228;1.49543;0;0.28;1;23.3187;2.7;3.7631;0
0.266696;2.4958;0;0.28;344;16.6385;2.7;3.7631;0
0.226369;2.30849;0;0.28;1;26.2795;2.7;2.7535;0
0.237022;1.44869;0;0.28;1;26.2795;2.7;2.7535;0
0.275673;2.15114;0;0.28;222;13.2655;2.7;2.7535;0
0.191788;2.44437;0;0.28;1;22.5787;2.7;2.715;0
0.191997;1.82366;0;0.28;1;22.5787;2.7;2.715;0
0.274771;2.29862;0;0.28;320;16.3455;2.7;2.715;0
0.228233;2.44452;0;0.28;1;22.7533;2.7;4.9061;0
0.220125;2.20279;0;0.28;1;22.4222;2.7;5.1007;0
0.239978;1.88094;0;0.28;369;17.5302;2.7;5.1007;0
0.243209;2.28557;0;0.28;1;26.541;2.7;3.6935;0
0.274866;2.26002;0;0.28;1;26.4132;2.7;3.7613;0
0.256987;2.35238;0;0.28;409;18.5647;2.7;3.7613;0
0.26584;1.76513;0;0.28;1;26.9683;2.7;2.9303;0
0.216196;1.58172;0;0.28;1;26.9764;2.7;2.9186;0
0.212492;1.84904;0;0.28;304;15.5852;2.7;2.9186;0
0.203998;2.431;0;0.28;1;25.7655;2.7;2.8062;0
0.227332;2.04529;0;0.28;1;25.7578;2.7;2.8025;0
0.206095;2.6756;0;0.28;473;19.3396;2.7;2.8025;0
0.220998;2.64715;0;0.28;1;29.6026;2.7;3.5379;0
0.284917;1.96633;0;0.28;1;29.5114;2.7;3.6371;0
0.203901;2.54623;0;0.28;411;18.5236;2.7;3.6371;0
0.242113;2.17416;0;0.28;1;27.6494;2.7;3.1051;0
0.226076;2.6672;0;0.28;1;27.6195;2.7;3.1439;0
0.280077;2.80543;0;0.28;357;17.1579;2.7;3.1439;0
0.227872;1.4506;0;0.28;1;25.5885;2.7;2.7433;0
0.23534;2.21461;0;0.28;340;16.175;2.7;5.0784;0
0.272904;1.53325;0;0.28;1;25.1449;2.7;2.9687;0
0.205315;2.59471;0;0.28;1;25.1509;2.7;2.9771;0
0.239958;1.87179;0;0.28;313;15.9449;2.7;2.9771;0
0.226998;1.78269;0;0.28;1;25.2409;2.7;2.9917;0
0.270416;2.68105;0;0.28;1;25.2468;2.7;2.9667;0
0.198327;2.23399;0;0.28;585;22.1306;2.7;2.9667;0
0.219993;2.70299;0;0.28;1;29.1271;2.7;3.0753;0
0.257106;1.69949;0;0.28;356;16.6448;2.7;3.1482;0
0.258432;2.71573;0;0.28;1;24.5044;2.7;3.7187;0
0.270416;1.75194;0;0.28;318;15.6409;2.7;3.7187;0
0.25294;1.84969;0;0.28;1;22.9036;2.7;3.5751;0
0.246324;2.10032;0;0.28;1;23.0134;2.7;3.4888;0
0.222996;1.93028;0;0.28;348;16.802;2.7;3.4888;0
0.189639;2.2392;0;0.28;1;26.98;2.7;2.7302;0
0.219376;1.57047;0;0.28;1;26.983;2.7;2.7334;0
0.213519;1.87539;0;0.28;382;17.83;2.7;2.7334;0
0.248911;1.56893;0;0.28;1;26.6303;2.7;2.8885;0
0.261104;2.51179;0;0.28;1;26.6355;2.7;3.0165;0
0.242434;1.88816;0;0.28;423;18.3997;2.7;3.0165;0
0.19103;1.59926;0;0.28;1;26.7641;2.7;4.2205;0
0.230374;1.79953;0;0.28;1;26.695;2.7;4.3526;0
0.283383;1.54082;0;0.28;268;13.9262;2.7;4.3526;0
0.198976;2.01387;0;0.28;1;23.054;2.7;3.4676;0
0.283052;2.68773;0;0.28;1;23.054;2.7;3.4676;0
0.28164;2.09359;0;0.28;349;17.3512;2.7;3.4676;0
0.280988;2.08028;0;0.28;1;25.7133;2.7;2.7496;0
0.270303;1.86129;0;0.28;1;25.6738;2.7;2.8043;0
0.252878;1.80674;0;0.28;296;15.3041;2.7;2.8043;0
0.257032;2.04542;0;0.28;335;16.8406;2.7;2.7481;0
0.248284;2.59595;0;0.28;1;26.005;2.7;3.6714;0
0.243017;1.94575;0;0.28;1;25.6381;2.7;3.8555;0
0.190653;2.47314;0;0.28;528;20.8526;2.7;3.8555;0
0.280329;2.79865;0;0.28;1;29.5961;2.7;4.4732;0
0.27029;2.50251;0;0.28;301;14.9658;2.7;4.4732;0
0.244807;2.66001;0;0.28;1;24.5695;2.7;2.7061;0
0.193459;1.60416;0;0.28;399;18.1139;2.7;2.7061;0
0.208488;2.34777;0;0.28;1;27.9771;2.7;2.7011;0
0.257811;2.38879;0;0.28;338;16.4475;2.7;2.7011;0
0.275743;2.59025;0;0.28;1;25.4529;2.7;2.7982;0
0.281094;2.20053;0;0.28;1;25.4544;2.7;2.7996;0
0.236207;2.41732;0;0.28;324;15.9109;2.7;2.7996;0
0.190287;2.31641;0;0.28;1;25.6881;2.7;2.8811;0
0.247479;2.2064;0;0.28;1;25.6881;2.7;2.8811;0
0.207452;1.5139;0;0.28;380;17.9254;2.7;2.8811;0
0.265799;2.37419;0;0.28;1;27.4408;2.7;3.3015;0
0.260635;1.74689;0;0.28;1;27.4408;2.7;3.3015;0
0.219249;2.57702;0;0.28;537;21.4346;2.7;3.3015;0
0.250492;2.38129;0;0.28;1;26.4639;2.7;4.1259;0
0.266549;2.59471;0;0.28;1;26.4639;2.7;4.1259;0
0.235032;1.52816;0;0.28;280;14.2203;2.7;4.1259;0
0.224154;1.51795;0;0.28;1;23.4883;2.7;3.6168;0
0.260504;1.5874;0;0.28;1;23.6041;2.7;3.6476;0
0.263271;2.7855;0;0.28;335;16.1963;2.7;3.6476;0
0.194667;2.15616;0;0.28;1;24.4814;2.7;4.1284;0
0.21559;2.45641;0;0.28;1;24.1195;2.7;4.9492;0
0.2397;1.76784;0;0.28;345;16.0048;2.7;4.9492;0
0.272588;1.92475;0;0.28;1;25.4362;2.7;2.7086;0
0.197282;1.50482;0;0.28;1;25.4305;2.7;2.7592;0
0.192747;2.22403;0;0.28;479;20.3304;2.7;2.7592;0
0.221906;2.43689;0;0.28;1;28.4079;2.7;2.8116;0
0.252743;2.76339;0;0.28;499;20.736;2.7;2.9826;0
0.227953;1.79187;0;0.28;1;27.013;2.7;2.7957;0
0.21172;1.9879;0;0.28;319;16.2518;2.7;2.8972;0
0.268325;2.52307;0;0.28;1;26.0489;2.7;2.7284;0
0.280764;2.28396;0;0.28;1;26.0455;2.7;2.7594;0
0.239829;1.49337;0;0.28;310;15.1984;2.7;2.7594;0
0.198236;2.04721;0;0.28;1;24.6302;2.7;2.7235;0
0.191162;2.53032;0;0.28;1;24.5644;2.7;2.7567;0
0.269652;1.56167;0;0.28;263;14.0958;2.7;2.7567;0
0.240308;1.71816;0;0.28;1;24.5554;2.7;2.979;0
0.251614;2.57221;0;0.28;1;24.5714;2.7;3.0593;0
0.193339;2.47339;0;0.28;494;20.2778;2.7;3.0593;0
0.200112;2.29874;0;0.28;1;28.7857;2.7;2.7979;0
0.255926;2.78848;0;0.28;340;16.0959;2.7;2.8324;0
0.215904;2.21744;0;0.28;1;23.0858;2.7;4.8091;0
0.268979;2.36181;0;0.28;328;15.9217;2.7;4.8091;0
0.251716;1.7889;0;0.28;1;24.8267;2.7;2.7915;0
0.216625;1.42755;0;0.28;403;18.3541;2.7;2.9675;0
0.271266;2.2024;0;0.28;1;27.5149;2.7;3.1586;0
0.214506;1.93867;0;0.28;1;27.5009;2.7;3.2153;0
0.217402;1.66083;0;0.28;392;17.9371;2.7;3.2153;0
0.221598;1.80024;0;0.28;1;27.2958;2.7;2.7612;0
0.194604;1.7663;0;0.28;1;27.2401;2.7;2.8451;0
0.265302;2.60334;0;0.28;349;16.8309;2.7;2.8451;0
0.198105;2.25187;0;0.28;1;25.0602;2.7;2.8946;0
0.280227;2.53838;0;0.28;1;25.2013;2.7;2.7804;0
0.214599;2.19096;0;0.28;443;18.9649;2.7;2.7804;0
0.279992;2.42239;0;0.28;1;27.6951;2.7;3.3043;0
0.191351;2.18334;0;0.28;419;19.0095;2.7;3.324;0
0.220011;2.68016;0;0.28;1;28.5393;2.7;3.3331;0
0.215854;2.56283;0;0.28;1;28.5393;2.7;3.3331;0
0.247803;1.83174;0;0.28;343;17.0288;2.7;3.3331;0
0.195979;1.89507;0;0.28;1;26.5069;2.7;2.7012;0
0.250043;1.95226;0;0.28;1;26.4448;2.7;2.7652;0
0.189598;2.75819;0;0.28;431;19.5353;2.7;2.7652;0
0.285278;1.66707;0;0.28;1;28.9387;2.7;2.7105;0
0.268361;2.07642;0;0.28;1;28.8828;2.7;2.7712;0
0.19904;2.5903;0;0.28;564;21.9492;2.7;2.7712;0
0.217707;1.59882;0;0.28;1;30.0614;2.7;3.1519;0
0.245373;1.91333;0;0.28;353;16.7023;2.7;3.1519;0
0.230271;1.48725;0;0.28;1;25.1362;2.7;4.0811;0
0.283383;2.49169;0;0.28;1;24.7306;2.7;4.1925;0
0.19417;1.73441;0;0.28;398;18.4948;2.7;4.1925;0
0.189412;1.61351;0;0.28;1;27.6033;2.7;2.7089;0
0.253206;2.67661;0;0.28;1;27.5255;2.7;2.7805;0
0.196961;2.28053;0;0.28;531;21.4043;2.7;2.7805;0
0.189204;2.29552;0;0.28;1;29.1588;2.7;2.7321;0
0.211024;2.00604;0;0.28;1;29.1207;2.7;2.7934;0
0.230066;2.68421;0;0.28;407;18.4313;2.7;2.7934;0
0.264103;2.46961;0;0.28;1;27.7441;2.7;2.7399;0
0.287438;1.73355;0;0.28;1;27.7173;2.7;2.8097;0
0.194943;2.79573;0;0.28;442;19.4643;2.7;2.8097;0
0.235607;1.79226;0;0.28;1;28.1764;2.7;4.1252;0
0.219549;1.60667;0;0.28;1;28.1607;2.7;4.1606;0
0.285468;2.65413;0;0.28;370;16.8352;2.7;4.1606;0
0.279985;2.15714;0;0.28;1;25.6044;2.7;3.5219;0
0.214731;1.93151;0;0.28;1;25.4924;2.7;3.6507;0
0.259475;2.48653;0;0.28;340;16.9524;2.7;3.6507;0
0.223593;2.10121;0;0.28;1;26.7049;2.7;3.1785;0
0.199073;2.45345;0;0.28;1;26.6626;2.7;3.0269;0
0.238893;1.51938;0;0.28;293;15.3768;2.7;3.0269;0
0.270564;2.38346;0;0.28;1;24.5711;2.7;3.2231;0
0.210129;1.86947;0;0.28;1;24.5828;2.7;3.2706;0
0.200173;2.08987;0;0.28;372;17.9487;2.7;3.2706;0
0.207515;2.1;0;0.28;1;27.8306;2.7;2.8168;0
0.24335;1.50489;0;0.28;1;27.6157;2.7;2.9457;0
0.265359;2.12835;0;0.28;282;14.6109;2.7;2.9457;0
0.255295;1.46057;0;0.28;1;24.3757;2.7;2.8906;0
0.237925;2.16828;0;0.28;382;17.22;2.7;2.8906;0
0.262538;1.45509;0;0.28;1;26.8261;2.7;2.8531;0
0.243084;2.33173;0;0.28;1;26.8644;2.7;3.0318;0
0.21396;2.27754;0;0.28;450;19.7366;2.7;3.0318;0
0.25586;2.74175;0;0.28;1;26.0252;2.7;3.9632;0
0.238421;1.8269;0;0.28;1;26.2427;2.7;3.9014;0
0.27609;1.78997;0;0.28;290;15.275;2.7;3.9014;0
0.211741;2.76705;0;0.28;1;23.9009;2.7;3.3158;0
0.245087;2.21014;0;0.28;351;17.3443;2.7;3.2862;0
0.207119;1.922;0;0.28;1;26.1422;2.7;2.9543;0
0.278127;2.60114;0;0.28;309;16.2727;2.7;3.0716;0
0.27157;2.1361;0;0.28;1;24.6409;2.7;2.7753;0
0.278924;2.41797;0;0.28;1;24.7498;2.7;2.9346;0
0.220094;2.13431;0;0.28;341;16.5466;2.7;2.9346;0
0.201648;2.71701;0;0.28;1;27.0367;2.7;2.7655;0
0.274141;1.64506;0;0.28;1;26.7682;2.7;2.8649;0
0.230584;2.7943;0;0.28;522;20.4153;2.7;2.8649;0
0.22868;2.18976;0;0.28;1;28.3269;2.7;2.7267;0
0.26851;2.69199;0;0.28;1;28.3249;2.7;2.7665;0
0.218422;2.56816;0;0.28;525;21.0115;2.7;2.7665;0
0.286739;2.28032;0;0.28;1;29.4362;2.7;3.339;0
0.274017;2.61898;0;0.28;1;29.4408;2.7;3.37;0
0.206547;2.46395;0;0.28;555;21.371;2.7;3.37;0
0.241957;1.43908;0;0.28;1;28.5604;2.7;3.1079;0
0.269585;2.11468;0;0.28;283;14.7529;2.7;3.1079;0
0.2156;1.69531;0;0.28;1;24.2768;2.7;2.7313;0
0.283622;2.77013;0;0.28;396;18.1239;2.7;2.7801;0
0.281554;1.95229;0;0.28;1;26.0549;2.7;3.0205;0
0.214727;2.70489;0;0.28;405;18.7299;2.7;3.1416;0
0.24844;1.88497;0;0.28;1;27.6981;2.7;2.8185;0
0.207411;2.50679;0;0.28;1;27.0559;2.7;3.9854;0
0.191602;2.80758;0;0.28;468;20.1455;2.7;3.9854;0
0.271611;2.28045;0;0.28;1;28.6322;2.7;2.8209;0
0.222366;1.58549;0;0.28;1;28.6656;2.7;2.9532;0
0.244738;1.85367;0;0.28;326;16.0181;2.7;2.9532;0
0.191547;1.95467;0;0.28;1;24.644;2.7;2.8918;0
0.223513;2.38649;0;0.28;1;24.6534;2.7;2.9051;0
0.247966;1.44939;0;0.28;298;15.5962;2.7;2.9051;0
0.287159;1.90334;0;0.28;1;25.6395;2.7;4.2517;0
0.200289;1.82812;0;0.28;1;25.2837;2.7;4.355;0
0.230457;1.56725;0;0.28;297;15.4472;2.7;4.355;0
0.256363;2.16825;0;0.28;1;24.8097;2.7;3.5529;0
0.263753;1.45561;0;0.28;1;24.8165;2.7;3.5743;0
0.262779;1.96661;0;0.28;322;15.946;2.7;3.5743;0
0.227566;2.75443;0;0.28;1;24.5726;2.7;2.7168;0
0.2107;2.40165;0;0.28;434;19.4706;2.7;2.7303;0
0.231929;1.68438;0;0.28;297;15.2531;2.7;2.7547;0
0.28648;1.55497;0;0.28;1;24.1379;2.7;3.8677;0
0.275386;1.55317;0;0.28;1;24.1741;2.7;3.956;0
0.258965;1.99909;0;0.28;287;14.922;2.7;3.956;0
0.206366;2.17246;0;0.28;1;23.5026;2.7;3.6983;0
0.212791;1.45503;0;0.28;1;23.5925;2.7;3.6843;0
0.249088;1.82296;0;0.28;383;17.7044;2.7;3.6843;0
0.189486;2.63568;0;0.28;1;23.8508;2.7;4.7152;0
0.275998;1.48273;0;0.28;1;23.7974;2.7;4.7326;0
0.273574;1.7493;0;0.28;312;15.7643;2.7;4.7326;0
0.196885;1.54933;0;0.28;1;24.6557;2.7;2.7353;0
0.262525;2.31579;0;0.28;1;24.665;2.7;2.7574;0
0.268641;2.33603;0;0.28;350;16.7714;2.7;2.7574;0
0.188161;2.76625;0;0.28;1;26.1855;2.7;3.3541;0
0.221706;1.84758;0;0.28;1;25.98;2.7;3.5377;0
0.211571;1.83571;0;0.28;380;17.7722;2.7;3.5377;0
0.228595;2.62838;0;0.28;1;26.1788;2.7;3.8846;0
0.282408;1.8405;0;0.28;341;16.669;2.7;3.8696;0
0.216473;1.93312;0;0.28;1;24.491;2.7;2.7861;0
0.227453;1.62533;0;0.28;333;16.1029;2.7;2.7861;0
0.259488;2.45585;0;0.28;1;26.0957;2.7;2.7095;0
0.245109;2.17277;0;0.28;336;16.4992;2.7;2.7095;0
0.230172;1.46112;0;0.28;1;25.5273;2.7;2.7204;0
0.268543;2.12002;0;0.28;279;14.7123;2.7;2.8815;0
0.211075;2.66516;0;0.28;1;25.0324;2.7;2.7823;0
0.2836;2.18472;0;0.28;1;25.0405;2.7;3.3625;0
0.209678;2.74974;0;0.28;427;18.8622;2.7;3.3625;0
0.217649;2.72842;0;0.28;1;28.786;2.7;2.7038;0
0.25426;2.55582;0;0.28;370;16.703;2.7;2.7038;0
0.265727;2.52681;0;0.28;1;25.0768;2.7;3.7502;0
0.266234;2.29791;0;0.28;1;24.7798;2.7;3.7888;0
0.24833;2.46255;0;0.28;349;16.9919;2.7;3.7888;0
0.215032;1.7411;0;0.28;1;26.779;2.7;2.7646;0
0.274406;1.59009;0;0.28;1;26.8034;2.7;2.9272;0
0.230047;2.21283;0;0.28;370;17.3185;2.7;2.9272;0
0.278184;1.86789;0;0.28;1;26.287;2.7;2.7497;0
0.259848;2.20396;0;0.28;1;26.2282;2.7;2.8431;0
0.243995;2.17734;0;0.28;359;16.9802;2.7;2.8431;0
0.272649;2.0439;0;0.28;1;23.2257;2.7;4.6467;0
0.22122;1.67096;0;0.28;328;16.0013;2.7;4.6467;0
0.228548;2.08035;0;0.28;1;26.3754;2.7;2.7766;0
0.275736;1.869;0;0.28;1;26.1682;2.7;2.8703;0
0.247827;2.11645;0;0.28;335;16.6252;2.7;2.8703;0
0.250912;1.97254;0;0.28;1;25.1967;2.7;4.3139;0
