tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.120908;2.08843;3.25025e-05;0.44;1;41.3221;3;3.3366;0
0.105135;1.3172;2.72795e-05;0.44;157;10.3402;3;3.3366;0
0.0754816;2.07628;2.47467e-05;0.44;1;31.9547;3;4.6741;0
0.103867;1.3621;2.80074e-05;0.44;1;32.1249;3;4.8494;0
0.112226;1.69662;1.72972e-05;0.44;96;13.0723;3;4.8494;0
0.108112;1.45216;1.81721e-05;0.44;1;30.9266;3;3.0644;0
0.139755;1.66557;3.45581e-05;0.44;1;30.8956;3;3.2233;0
0.0772812;1.53813;2.97694e-05;0.44;589;30.8045;3;3.2233;0
0.127753;1.62446;2.67929e-05;0.44;1;44.483;3;4.5642;0
0.112653;1.71374;3.18737e-05;0.44;1;44.483;3;4.5642;0
0.0711835;1.31282;2.07364e-05;0.44;467;24.8905;3;4.5642;0
0.144218;1.62135;2.36397e-05;0.44;1;42.496;3;3.9757;0
0.112812;1.88959;3.35153e-05;0.44;1;42.5319;3;4.2759;0
0.147815;1.76284;2.12739e-05;0.44;624;36.5421;3;4.2759;0
0.118453;1.90874;2.03073e-05;0.44;1;44.5577;3;3.1514;0
0.107596;1.70876;3.51547e-05;0.44;1;44.4549;3;3.3059;0
0.0841956;1.29099;1.97806e-05;0.44;1172;36.2671;3;3.3059;0
0.117846;1.84518;3.19365e-05;0.44;1;47.9641;3;3.0759;0
0.128583;1.83167;2.5773e-05;0.44;1;47.8964;3;3.4148;0
0.114676;1.52854;3.25112e-05;0.44;791;33.3059;3;3.4148;0
0.131595;1.4919;3.35298e-05;0.44;1;45.4844;3;3.0703;0
0.0860638;2.0726;1.82618e-05;0.44;1;45.4321;3;3.2307;0
0.109683;1.44741;3.0996e-05;0.44;743;29.5039;3;3.2307;0
0.136162;1.45873;2.61359e-05;0.44;1;44.8085;3;3.063;0
0.129853;1.55424;2.46355e-05;0.44;1;44.7976;3;3.1227;0
0.123049;2.01493;2.39664e-05;0.44;927;33.6551;3;3.1227;0
0.108769;1.94745;1.66141e-05;0.44;1;31.8504;3;3.2667;0
0.0740169;1.44927;3.18611e-05;0.44;1;32.1244;3;3.3005;0
0.0709737;1.85156;2.49505e-05;0.44;1124;36.2617;3;3.3005;0
0.150486;1.37327;2.80378e-05;0.44;1;48.8489;3;3.0354;0
0.0893823;1.57469;2.72653e-05;0.44;1;48.8178;3;3.1453;0
0.114393;1.68428;1.79459e-05;0.44;953;32.9772;3;3.1453;0
0.0792509;1.56783;3.23702e-05;0.44;1;46.0244;3;3.1829;0
0.141484;1.85608;1.95145e-05;0.44;1;46.0052;3;3.2586;0
0.138469;1.48122;3.36747e-05;0.44;668;29.3372;3;3.2586;0
0.132022;2.05042;2.61717e-05;0.44;1;43.8385;3;3.0793;0
0.104554;1.50134;2.27917e-05;0.44;1;43.8385;3;3.0793;0
0.106786;1.42451;1.78749e-05;0.44;1122;36.5159;3;3.0793;0
0.102511;1.53117;3.40574e-05;0.44;1;48.7423;3;3.0193;0
0.0731431;1.42542;2.23507e-05;0.44;1;48.7275;3;3.0492;0
0.077398;1.42568;3.44414e-05;0.44;692;29.6956;3;3.0492;0
0.0999496;1.52669;2.70163e-05;0.44;1;45.6839;3;3.0504;0
0.114436;1.42223;2.93774e-05;0.44;1;45.6839;3;3.0504;0
0.0760961;1.6952;3.52116e-05;0.44;1118;36.4331;3;3.0504;0
0.1359;1.64029;2.06739e-05;0.44;1;49.0412;3;3.0816;0
0.114469;1.77771;3.08337e-05;0.44;1;48.9905;3;3.2122;0
0.116013;1.54435;1.91819e-05;0.44;685;30.1039;3;3.2122;0
0.121576;1.46521;2.00812e-05;0.44;1;44.9595;3;3.2463;0
0.0919706;1.89833;2.12525e-05;0.44;1;44.9595;3;3.2463;0
0.119578;1.65896;3.34115e-05;0.44;600;26.6373;3;3.2463;0
0.147792;1.85776;1.65259e-05;0.44;1;42.7656;3;3.0524;0
0.130713;2.01048;1.68964e-05;0.44;1;42.7716;3;3.1023;0
0.143044;1.78509;3.10395e-05;0.44;690;28.8918;3;3.1023;0
0.13304;1.69761;3.25773e-05;0.44;1;43.7411;3;3.4154;0
0.130429;1.90696;3.35159e-05;0.44;1;43.6937;3;3.5469;0
0.141294;1.93898;3.55415e-05;0.44;745;30.8044;3;3.5469;0
0.0847122;1.66605;3.1422e-05;0.44;1;43.6546;3;4.6681;0
0.144395;1.78716;2.41428e-05;0.44;1;43.6546;3;4.6681;0
0.112242;1.73169;3.16769e-05;0.44;1062;35.7785;3;4.6681;0
0.0816503;1.64732;1.78713e-05;0.44;1;46.608;3;3.1631;0
0.147971;1.33624;1.9391e-05;0.44;1;46.3949;3;3.5909;0
